Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","151","Netherlands Antilles (former)","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","203.839","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","153","New Caledonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","279.993","X","International reliable sources",""
"OA","Annual population","153","New Caledonia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","140.942","X","International reliable sources",""
"OA","Annual population","153","New Caledonia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","139.044","X","International reliable sources",""
"OA","Annual population","153","New Caledonia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","82.034","X","International reliable sources",""
"OA","Annual population","153","New Caledonia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","197.787","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","156","New Zealand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","4743.131","X","International reliable sources",""
"OA","Annual population","156","New Zealand","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2331.829","X","International reliable sources",""
"OA","Annual population","156","New Zealand","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2411.302","X","International reliable sources",""
"OA","Annual population","156","New Zealand","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","639.408","X","International reliable sources",""
"OA","Annual population","156","New Zealand","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4110.19","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","157","Nicaragua","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","6465.501","X","International reliable sources",""
"OA","Annual population","157","Nicaragua","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3186.671","X","International reliable sources",""
"OA","Annual population","157","Nicaragua","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3278.831","X","International reliable sources",""
"OA","Annual population","157","Nicaragua","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2606.772","X","International reliable sources",""
"OA","Annual population","157","Nicaragua","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3677.985","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","158","Niger","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","22442.822","X","International reliable sources",""
"OA","Annual population","158","Niger","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","11272.809","X","International reliable sources",""
"OA","Annual population","158","Niger","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","11170.022","X","International reliable sources",""
"OA","Annual population","158","Niger","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","18646.683","X","International reliable sources",""
"OA","Annual population","158","Niger","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3664.692","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","159","Nigeria","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","195874.683","X","International reliable sources",""
"OA","Annual population","159","Nigeria","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","99237.728","X","International reliable sources",""
"OA","Annual population","159","Nigeria","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","96636.957","X","International reliable sources",""
"OA","Annual population","159","Nigeria","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","97264.436","X","International reliable sources",""
"OA","Annual population","159","Nigeria","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","98610.801","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","160","Niue","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1.62","X","International reliable sources",""
"OA","Annual population","160","Niue","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.897","X","International reliable sources",""
"OA","Annual population","160","Niue","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.727","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","154","North Macedonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","2082.957","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","1042.177","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1040.78","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","876.488","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1208.563","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","163","Northern Mariana Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","56.882","X","International reliable sources",""
